Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,time_since_first,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
14138,2641788,135350.0,144700.0,2009,1,100,95.5,95.0,16.3,0.4,215.7,5717736.1,57177.4,8100730.1,2352821.6,1055.4,303.7,751.7,144700.0,4179.4,28.88,217.3,,,,,,13820545.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2895,2546550,396834.0,383966.0,1965,1,100,91.4,90.2,8.5,0.6,155.2,24397900.2,240475.2,11504622.7,3336956.8,2363.5,1295.9,1067.6,392966.0,21481.8,54.67,157.1,40.767022,-73.983581,4.0,3.0,139.0,5441988.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,5029866,67248.0,67248.0,1987,1,100,89.7,97.2,5.1,0.0,135.7,175797.0,1792.3,1214241.0,345908.3,471.7,359.0,112.7,67248.0,6123.9,91.06,129.2,40.830751,-73.949515,9.0,7.0,237.0,2314574.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,4490384,68750.0,68750.0,1961,1,100,46.8,50.0,2.6,,69.3,,,629309.8,178463.8,250.6,192.2,58.4,68750.0,2249.0,32.71,66.8,40.803665,-73.948474,10.0,9.0,190.0,3625482.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11314,4013968,104000.0,104000.0,1940,1,100,91.1,96.3,3.1,0.9,123.2,8357399.8,89189.3,1117253.5,321394.1,547.6,443.9,103.7,104000.0,8033.3,77.24,118.1,40.604147,-73.968082,15.0,47.0,41402.0,5281244.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14251,2831190,127323.0,137100.0,1978,1,100,94.4,,,0.9,,11138462.9,118466.0,1807263.9,,759.3,591.6,167.7,137100.0,,,126.7,,,,,,8617529.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7933,5857938,73794.0,73794.0,1924,1,100,61.9,,4.5,0.0,,356096.8,3596.8,1171928.8,333926.1,353.3,244.6,108.8,73794.0,7923.3,107.37,96.6,40.866839,-73.89380200000001,7.0,14.0,40304.0,5548343.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9378,5819942,51000.0,52000.0,1926,1,100,37.1,40.3,11.8,,126.4,,,1929644.7,613724.6,179.1,0.0,179.1,52000.0,,,116.5,40.667489,-73.960871,9.0,35.0,213.0,5347673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13691,2612575,196000.0,166498.0,1960,1,100,72.8,72.8,3.9,0.6,104.5,9885668.9,98856.7,2237797.9,655861.0,732.7,525.1,207.7,166498.0,,,104.5,,,,,,5345217.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,4939808,,69094.0,1914,2,100,69.9,81.0,3.2,0.0,105.5,129387.9,1293.9,783477.1,224405.4,370.4,297.7,72.7,69094.0,2419.8,35.02,94.9,,,,,,5612293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,5838219,73132.0,73132.0,1910,1,100,41.2,40.9,7.5,0.2,96.4,1125279.4,11252.8,1890814.4,547548.0,235.2,59.8,175.5,73132.0,,,97.3,40.673221000000005,-73.991168,6.0,39.0,121.0,5269710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,4405663,53202.0,53202.0,1950,1,100,200.6,219.5,4.4,0.0,254.1,237568.6,2396.7,823864.6,235840.0,802.5,726.0,76.5,53202.0,,,235.8,40.836707000000004,-73.94443299999999,12.0,7.0,245.0,5535966.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6922,4043249,56953.0,56952.0,1912,1,100,22.0,22.0,4.0,0.1,51.7,469537.7,4695.4,781185.9,228952.5,97.4,24.9,72.5,56952.0,1253.7,22.01,51.7,40.815682,-73.902839,2.0,17.0,83.0,2416769.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,2796456,126000.0,147000.0,1942,1,100,58.3,60.8,3.3,0.5,87.3,6864200.2,72886.9,1701110.6,483558.6,522.5,364.6,157.9,147000.0,5044.9,34.32,85.4,40.618459,-73.969375,12.0,44.0,452.0,2935518.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,2664276,149348.0,170640.0,1968,1,100,188.8,187.9,12.1,1.5,283.7,24999995.6,250000.0,7210966.4,2068558.9,1997.0,1327.9,669.2,170640.0,,,286.5,40.805081,-73.96234,9.0,7.0,199.0,5494643.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,4978579,183484.0,198774.0,1966,1,100,110.2,109.0,24.8,0.2,291.4,4842300.0,48423.0,17062135.9,4932490.7,1840.6,257.2,1583.4,198774.0,,,295.1,40.742233,-74.002494,4.0,3.0,83.0,5509286.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12186,2858535,184400.0,390400.0,1922,1,100,13.7,15.7,0.7,0.0,21.0,4400.0,50.4,889303.7,276535.1,412.7,330.2,82.5,390400.0,56.9,0.15,18.7,,,,,,5853516.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,4414554,62400.0,63500.0,1920,1,100,68.7,73.0,5.2,0.6,113.5,3212199.8,35118.1,1153344.7,328744.4,277.6,170.6,107.0,63500.0,3116.4,49.08,110.1,40.739604,-73.99890699999999,4.0,3.0,81.0,9649375.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12167,3120671,97528.0,115404.0,1970,1,100,70.8,73.6,4.8,0.5,111.8,5893169.5,62676.6,1960620.4,559633.8,518.5,336.6,181.9,115404.0,5204.2,45.1,109.7,,,,,,5620200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,1575272,444293.0,268825.8,1981,1,100,74.2,76.0,16.6,,201.3,,,25562642.5,7393252.8,2865.1,0.0,2865.1,444293.0,6878.0,15.47,200.6,40.760354,-73.973454,5.0,4.0,102.0,5002855.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,4851971,158477.0,142626.0,2000,1,100,94.0,,4.4,0.8,,10829200.3,114577.2,2260607.1,629974.6,808.2,598.4,209.8,142626.0,6749.4,47.32,131.7,40.708143,-74.00545,1.0,1.0,1502.0,2786315.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,5043166,119194.0,119194.0,1928,1,95,81.4,84.5,4.4,0.0,117.8,281733.3,2853.2,1873063.2,530386.4,756.8,583.0,173.8,119194.0,5627.5,47.21,115.8,40.754022,-73.997842,4.0,3.0,103.0,2055242.0000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,4123850,86826.0,80000.0,2012,1,100,64.4,66.6,9.5,0.3,137.4,2500600.3,27476.6,2650451.5,756539.7,378.8,132.8,246.0,80000.0,4038.7,50.48,136.9,40.690391999999996,-73.953476,3.0,36.0,241.0,5883269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883,2734447,400180.0,420189.0,1960,1,100,97.4,104.2,3.6,0.3,132.7,10870063.2,110211.4,5536823.0,1523008.1,2938.8,2425.0,513.8,420189.0,26655.3,63.44,127.5,40.907828,-73.90656800000001,8.0,11.0,323.0,5871285.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,2590317,53111.0,70000.0,1930,1,100,54.9,61.1,0.5,0.6,67.6,3730121.0,41579.4,116282.4,34080.4,208.9,198.1,10.8,70000.0,2330.2,33.29,61.2,40.783473,-73.977002,7.0,6.0,165.0,13733601.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,5765243,51845.0,51845.0,1929,1,100,179.9,185.5,10.5,0.5,265.6,2212424.7,24981.2,1858748.2,544767.9,685.9,513.4,172.5,51845.0,417.0,8.04,259.8,40.757782,-73.998859,4.0,3.0,117.0,3191799.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,4372366,147520.0,147520.0,1948,1,90,60.9,60.8,15.3,0.0,172.7,525400.0,5556.2,7741146.1,2256114.3,799.9,81.5,718.4,147520.0,2847.7,19.3,173.4,40.624953999999995,-73.995411,11.0,38.0,250.0,3426068.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,4038888,67000.0,78964.0,1931,1,100,108.7,117.1,4.1,1.0,152.2,7425109.1,81376.0,1158208.7,324344.9,501.9,394.4,107.5,78964.0,2222.5,28.15,144.8,40.753081,-73.965863,6.0,4.0,8603.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,4442779,394644.0,70000.0,1954,1,100,44.6,,,,,,,,,191.8,191.8,0.0,70000.0,4275.1,61.07,46.1,,,,,,5890048.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6568,4044579,51203.0,51203.0,1926,1,100,22.7,22.3,4.6,0.1,56.0,344100.0,3441.0,820715.6,234143.3,94.4,18.3,76.2,51203.0,5344.8,104.39,57.4,40.828497999999996,-73.91795400000001,4.0,16.0,18302.0,5851305.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,2658179,87872.0,92266.0,1951,1,100,63.7,67.4,3.8,0.5,97.8,4636958.9,50300.0,1237351.9,349466.1,361.1,246.3,114.8,92266.0,5107.7,55.36,94.9,40.827328,-73.944253,9.0,9.0,231.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,2747775,103835.0,111251.0,1917,1,100,67.6,72.2,4.5,0.0,105.7,124263.4,1262.9,1758908.5,500762.3,594.3,431.1,163.2,111251.0,2501.6,22.49,102.0,40.774759,-73.958443,8.0,4.0,140.0,5269264.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,4462255,62650.0,67140.0,1910,1,100,123.2,122.7,17.1,0.6,250.6,4324139.0,43241.4,3947804.0,1146731.7,596.0,229.7,366.4,67140.0,6160.2,91.75,252.3,40.751906,-73.97924300000001,5.0,4.0,82.0,1372309.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13812,4414054,106117.0,106097.0,1937,1,100,101.1,101.1,3.4,0.0,126.8,471260.0,4712.6,1220507.5,357710.3,819.0,705.8,113.3,106097.0,6333.0,59.69,126.8,,,,,,5350748.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,2533063,110487.0,110750.0,2009,1,100,63.8,65.8,11.7,0.3,152.8,2691866.5,29872.0,4708593.8,1361420.6,579.9,143.0,437.0,116011.0,,,151.8,40.777024,-73.951813,8.0,5.0,14601.0,5899196.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12349,2975714,81320.0,102044.0,2007,1,100,53.5,55.2,10.0,0.2,129.3,1976500.1,21471.3,3484505.0,1021249.9,428.3,105.0,323.4,102044.0,,,127.6,,,,,,13295921.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,3553081,80000.0,80000.0,1946,1,100,12.7,12.7,3.0,0.0,34.7,195316.1,1953.2,818470.8,239880.0,86.3,10.4,76.0,80000.0,,,34.7,40.706236,-73.933545,1.0,34.0,453.0,5542461.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13546,3091250,150000.0,175000.0,1956,1,100,56.5,60.5,3.4,0.5,87.6,7796424.9,85826.6,2083386.6,589135.4,607.4,414.1,193.3,175000.0,5826.6,33.3,84.2,,,,,,4292297.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11464,2841822,63000.0,63000.0,1931,1,100,68.6,68.3,2.8,0.6,91.7,3696200.4,36962.0,625958.6,177150.6,254.4,196.3,58.1,63000.0,3986.4,63.28,92.8,40.607448,-73.955111,15.0,48.0,552.0,5598226.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9386,5802565,117250.0,120768.0,1930,1,100,87.4,94.7,3.5,0.8,124.4,9066977.9,99936.4,1492817.7,422995.6,620.1,481.6,138.5,120768.0,7018.2,58.11,117.6,40.664291999999996,-73.961143,9.0,35.0,213.0,5347596.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,2665280,75440.0,82767.0,1903,1,100,72.2,,8.7,0.0,,200074.7,2000.7,2453995.5,719224.9,484.8,257.1,227.7,82767.0,,,136.2,40.770738,-73.97997,7.0,6.0,149.0,13451482.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7163,5245875,52250.0,52250.0,1966,1,100,89.9,94.2,16.6,0.4,217.2,1688325.9,19663.9,3011478.7,866606.1,369.1,89.7,279.5,52250.0,,,214.9,40.839571,-73.918435,4.0,16.0,219.0,2782884.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4035,2733464,146072.0,140000.0,1959,1,100,89.4,,,,,9972453.2,,3087374.3,,816.2,529.7,286.5,146161.0,,,138.0,40.754991,-73.965357,6.0,4.0,98.0,5884407.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,2665596,141426.0,158195.0,1924,1,100,74.4,74.0,4.3,0.0,106.3,185438.0,1961.8,2410684.3,685759.6,924.5,700.8,223.7,158195.0,3874.0,24.49,107.7,40.789092,-73.977715,7.0,6.0,175.0,5871285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,3269949,67018.0,67018.0,1927,1,100,97.0,102.1,5.2,0.8,144.2,5312725.8,56560.9,1186827.1,347839.1,392.3,282.2,110.1,67018.0,12428.1,185.44,138.8,40.840090000000004,-73.87338199999999,6.0,15.0,220.0,5513437.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,4039184,72845.0,99000.0,1939,1,100,63.5,67.3,5.2,0.5,107.8,4490146.2,49052.9,1796482.6,515274.1,405.2,238.5,166.7,99000.0,,,104.6,40.761485,-73.97640600000001,5.0,4.0,104.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,5039582,130766.0,145720.0,1904,1,95,47.3,48.6,7.1,0.0,100.7,2930.4,32.5,3614828.2,1035492.6,582.3,246.8,335.5,145720.0,,,100.6,40.753409000000005,-73.990486,5.0,3.0,109.0,5531171.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,4405892,171178.0,90600.0,1988,1,100,90.2,93.6,14.4,0.4,201.1,6003028.0,67099.9,7614495.2,2177263.8,1025.5,318.8,706.6,151000.0,4870.3,32.25,200.1,40.739178,-73.9955,5.0,3.0,54.0,4236457.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,2641074,196293.0,223179.0,1924,1,100,76.7,82.1,4.0,0.0,111.7,339253.0,3392.5,3061546.5,881855.0,1335.0,1050.9,284.1,223179.0,6705.5,30.05,106.7,40.792228,-73.973535,7.0,6.0,179.0,5685466.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,5043155,142848.0,133010.0,1930,1,100,147.8,152.5,21.4,0.2,310.6,2513953.1,25857.3,9995602.4,2853029.5,1591.6,664.0,927.6,133010.0,6188.6,46.53,310.1,40.718919,-74.008781,1.0,1.0,39.0,2055242.0000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,3107554,106960.0,93275.0,1928,1,90,66.5,70.8,10.0,0.0,143.9,4413.3,52.8,3418228.5,979428.7,549.3,232.1,317.2,98435.0,2614.4,26.56,141.1,40.748384,-73.994139,5.0,3.0,95.0,11835795.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370,2975081,55650.0,64925.0,1937,1,100,21.8,21.2,3.3,0.1,45.8,635200.0,6437.2,778440.9,214267.8,106.0,33.7,72.2,64925.0,,,47.9,40.850795,-73.866537,11.0,13.0,22404.0,5514968.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,5776789,135658.0,135658.0,1905,1,10,13.9,,3.8,,,,,1757035.2,514957.5,163.1,,163.1,135658.0,,,41.7,40.70366,-73.98660500000001,2.0,33.0,21.0,4302701.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,2705502,62570.0,62560.0,1961,1,100,89.9,96.4,5.1,0.8,137.6,4513467.9,49385.9,1112172.5,319383.3,342.9,239.7,103.2,62560.0,,,131.6,40.907029,-73.896534,8.0,11.0,345.0,5352146.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11970,4043978,185434.0,190997.0,1986,1,100,69.6,72.7,3.9,0.6,104.1,10755799.5,113375.8,2543097.7,745339.2,807.3,571.3,236.0,190997.0,5423.2,28.39,100.9,40.584647,-73.942756,15.0,48.0,608.0,5867312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8581,5764736,54048.0,54048.0,1929,1,100,115.3,120.6,3.1,0.0,144.8,148145.2,1481.5,593548.0,170174.2,476.2,421.1,55.1,54048.0,3471.5,64.23,139.9,40.892456,-73.861274,12.0,12.0,420.0,5608342.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
